Question,temp_0_bias,temp_0_std,temp_0_rmse,temp_0_regression_bias,temp_0_regression_pval,temp_0_wasserstein,temp_0_kappa,temp_0_wilcoxon_pval,temp_4_bias,temp_4_std,temp_4_rmse,temp_4_regression_bias,temp_4_regression_pval,temp_4_wasserstein,temp_4_kappa,temp_4_wilcoxon_pval,temp_8_bias,temp_8_std,temp_8_rmse,temp_8_regression_bias,temp_8_regression_pval,temp_8_wasserstein,temp_8_kappa,temp_8_wilcoxon_pval,temp_12_bias,temp_12_std,temp_12_rmse,temp_12_regression_bias,temp_12_regression_pval,temp_12_wasserstein,temp_12_kappa,temp_12_wilcoxon_pval
Q4F,1.3667377398720681,3.104628853474243,3.389120936901883,1.36673773987207,3.0147771341523138e-21,1.4307036247334755,0.4554578405464339,7.976037173588978e-20,1.32409381663113,3.096985624279131,3.365129093605642,1.3240938166311316,3.94271005304039e-20,1.353944562899787,0.44839866004884743,6.676281468613832e-19,1.6247334754797442,3.1663134390324514,3.555829472983507,1.6247334754797467,2.7618024652886254e-28,1.6545842217484008,0.3763826484874223,1.9931688826873752e-24,2.029850746268657,3.3859886288600767,3.9447138794364207,2.0298507462686604,5.443080234896271e-38,2.029850746268657,0.32442704548226775,1.0972320417963371e-30
Q4G,1.7662082514734774,2.8385627608170183,3.340823281238272,1.7662082514734836,3.571672208075002e-44,1.7662082514734774,0.5809956571264294,8.294893169003259e-35,1.8644400785854618,2.7855244369107166,3.34963271012373,1.8644400785854662,7.737706840717105e-51,1.8644400785854618,0.5642174898624951,7.463791091042407e-39,2.0825147347740667,2.996235952680104,3.6464585720775977,2.0825147347740733,1.1178102164729402e-54,2.0825147347740667,0.4396071391156726,1.7115346323396333e-40,2.235756385068762,3.1453343881018254,3.8564619309354553,2.235756385068768,4.183152786598975e-57,2.235756385068762,0.4259086592342747,2.81306653182435e-41
Q4H,1.046875,2.905179597400251,3.085373761799371,1.0468749999999991,5.598303861245485e-16,1.10546875,0.6175181953699784,1.308818647354213e-15,1.138671875,2.8971793749230392,3.110277821192184,1.1386718749999991,1.0269158960818188e-18,1.185546875,0.5966537961625158,7.134160688587988e-18,1.49609375,3.2837118595152255,3.605551275463989,1.4960937499999991,1.3328091771314404e-24,1.60546875,0.4204608801502777,1.5182389444150885e-20,1.421875,3.1476624445722647,3.4511094230696306,1.4218749999999991,3.2742124462838204e-24,1.421875,0.5097219391304321,4.427565911651689e-21
Q4I,2.8917748917748916,3.3619630487867136,4.43178210663528,2.891774891774894,3.465347718822445e-75,2.891774891774892,0.3235085096618404,2.614566397572171e-46,2.909090909090909,3.3157030638065033,4.408276356230452,2.9090909090909123,3.7546625733684997e-78,2.9090909090909087,0.31778025734583004,1.0332906558098087e-47,3.3333333333333335,3.403031271761564,4.760952285695233,3.3333333333333357,6.112656321217811e-97,3.3376623376623376,0.2114519523395999,1.405203323055175e-52,3.7034632034632033,3.2709775048199083,4.938802981672269,3.7034632034632047,7.31333580635407e-129,3.703463203463204,0.2314233910576473,6.65611071265545e-60
Q4J,0.9834710743801653,2.5747088796399034,2.7536602237929015,0.9834710743801667,7.281730353877983e-17,1.0413223140495869,0.560067128721503,3.8120744220610213e-16,1.2314049586776858,2.753534391503537,3.0137426280455957,1.2314049586776874,1.558266391995309e-22,1.272727272727273,0.48497177548194703,6.015967371940843e-21,2.2479338842975207,3.383141719798445,4.058966199855605,2.2479338842975203,1.021099805483767e-47,2.260330578512397,0.25135707213819947,3.1381011093535788e-37,2.0268595041322315,2.8952201725801214,3.5317333557146933,2.026859504132232,8.961117411405677e-53,2.0268595041322315,0.3786828341800694,7.736073232176011e-41
Q5A,0.6422764227642277,2.7261428218539154,2.7980829674409096,0.6422764227642284,2.1200516319055275e-07,0.686991869918699,0.7000581150221634,7.237217945313908e-08,0.7052845528455285,2.7303328431053453,2.8172667374458347,0.7052845528455309,1.2797647281942277e-08,0.7093495934959348,0.6914875577599728,5.807497887520034e-09,1.2906504065040652,3.5378192368875907,3.7625129986540444,1.2906504065040658,9.42195020554004e-16,1.315040650406504,0.4589707058114728,9.578293069727114e-14,1.491869918699187,3.2067163095872235,3.5338088343950895,1.4918699186991895,1.2383283929897129e-24,1.4918699186991868,0.5106436711049293,1.3834399051682088e-21
Q5B,-0.11320754716981132,3.0430685780473667,3.04198434629482,-0.11320754716982018,0.4199494653444611,0.259958071278826,0.5349490901428497,0.4846300743242995,-0.12578616352201258,3.0190059128920326,3.018461712712472,-0.1257861635220221,0.3663860833597986,0.3563941299790357,0.5136279941889927,0.48051843470198263,0.0440251572327044,3.549788569777373,3.5463389454679257,0.04402515723269351,0.7880289531824612,0.24947589098532486,0.3722281126781699,0.9741885925717438,0.9790356394129979,3.452495856548342,3.5851428808195336,0.9790356394129873,7.862713671210323e-10,1.0335429769392035,0.37589095190444277,1.3215267782736051e-08
Q5C,0.10810810810810811,2.677210293375355,2.676610013476219,0.10810810810811278,0.37932144900736064,0.652806652806653,0.6090222336073792,0.1441012803472536,0.2390852390852391,2.6431929860434256,2.6512461275984975,0.23908523908524426,0.048919773335903534,0.501039501039501,0.581795168580731,0.018914586068567673,0.34303534303534305,2.90703140692212,2.9241982749012676,0.3430353430353472,0.010197352778571254,0.6008316008316009,0.46571937447928413,0.007663988547656038,0.7318087318087318,2.8615276100957447,2.9507390102922875,0.7318087318087412,2.5794050765183216e-08,0.7484407484407485,0.4460082844591313,2.0138932698586201e-07
Q5D,-0.14989733059548255,2.72243290751845,2.7237641547004783,-0.14989733059549248,0.2277031764929569,0.3511293634496919,0.5299786590830591,0.6584919869807573,0.002053388090349076,2.6321054906702117,2.629402536738211,0.002053388090339059,0.9863634650840986,0.2689938398357289,0.5209044364861181,0.49556331334762316,-0.14989733059548255,2.7472610733374365,2.7485295676769153,-0.14989733059549026,0.23193285067629854,0.4127310061601642,0.43702146338919,0.1375352937031648,0.2032854209445585,2.8432559522731697,2.8476006687716064,0.2032854209445496,0.11725081246864195,0.48254620123203296,0.42403456098711445,0.05630903821600889
Q5E,-0.07797270955165692,1.409289140689829,1.4100723717480785,-0.07797270955165363,0.21329457517564887,0.15984405458089668,0.47180779680575136,0.08888334219039688,-0.023391812865497075,1.4154002982852465,1.4142135623730951,-0.02339181286549494,0.7100752024647525,0.1286549707602339,0.429207875076298,0.4622147013978801,-0.2631578947368421,1.5857481008891936,1.6059101370939324,-0.2631578947368415,0.00018923493849814293,0.30214424951267055,0.3409973138246558,7.394311392064423e-07,-0.18323586744639375,1.6170332525835744,1.6258151351863992,-0.18323586744639445,0.01080431553510782,0.31189083820662766,0.2827549481161197,0.0005620733691590479
Q5F,0.4251012145748988,2.8515426752338926,2.8801990484521123,0.42510121457487315,0.0010024703308823,0.46153846153846134,0.47528809218950063,0.000610254802737993,0.3825910931174089,2.9015944009716663,2.9237959908227893,0.38259109311738193,0.003616885647968903,0.4757085020242914,0.4498050731101112,0.001291693981029803,0.3157894736842105,2.764134555697046,2.779333797203082,0.3157894736841853,0.011696985065583278,0.6032388663967609,0.45568259123526955,0.020688502794781582,0.31983805668016196,3.012302559173146,3.0262013708347473,0.31983805668013554,0.019123691941973074,0.5627530364372468,0.39144471347861176,0.03709948804985419
Q5G,0.19583333333333333,2.6905819141744027,2.694902595642373,0.19583333333332575,0.11343251233978162,0.2458333333333334,0.42803584210278045,0.13580104490905281,0.1625,2.7067244029891464,2.7087820141163075,0.16249999999999387,0.19166161232779566,0.3458333333333334,0.41073994215313314,0.2594498578512534,0.1875,2.754053759199246,2.757565351295716,0.18749999999999378,0.13869653099414034,0.5125000000000001,0.30842887830479815,0.7990298726780389,0.32083333333333336,2.7439786676143996,2.7598309126949547,0.3208333333333284,0.010994278481973272,0.5249999999999999,0.3397191187525821,0.02060744144920735
Q5H,1.2025586353944564,3.2409495712147556,3.4536220595905402,1.2025586353944577,1.5191090112695808e-15,1.2025586353944562,0.5082801521123488,1.6820267378861074e-15,1.4498933901918976,3.2679721667460933,3.5719828994115717,1.4498933901918991,1.4816679861889027e-21,1.4498933901918978,0.4757084437868606,1.6405511593264288e-20,1.3752665245202558,3.3153209135782737,3.5859831362270658,1.3752665245202569,4.826534562862835e-19,1.4818763326226014,0.4155612900079818,9.230843092291532e-17,1.556503198294243,3.2789645101877736,3.6264839621188636,1.556503198294247,1.9210645087763964e-24,1.556503198294243,0.4332699365012941,4.733459881304914e-22
Q5I,-0.5970149253731343,2.5540464881148837,2.620242668492948,-0.597014925373129,5.053236851578104e-07,0.6098081023454158,0.2000309355132277,6.1293669925232825e-09,-0.6140724946695096,2.5633624758834794,2.6332303201536598,-0.6140724946695086,2.618092582165797e-07,0.6353944562899787,0.17775367350547522,4.466125605191758e-09,-0.7334754797441365,2.413319713699358,2.519857172653977,-0.7334754797441345,6.462365460725858e-11,0.7718550106609808,0.166308322459646,2.842337972057218e-14,-0.579957356076759,2.5944762160760786,2.655805885988502,-0.5799573560767564,1.5500455354590706e-06,0.6353944562899787,0.13014373070971696,3.7161669988622024e-08
Q5J,-0.08571428571428572,2.2765812276063357,2.2758716652603006,-0.08571428571428674,0.40798350757238233,0.1795918367346938,0.4197433399402023,0.4603231565687298,-0.06938775510204082,2.2235221494588284,2.2223355980148636,-0.06938775510204032,0.49282504731589694,0.17551020408163268,0.4229110821706875,0.5467030095098837,-0.12448979591836734,2.2824152718799438,2.2834810518779687,-0.12448979591836551,0.230645760532177,0.41428571428571437,0.3294458923706963,0.178445756533944,-0.06938775510204082,2.420786270689115,2.4193100720018914,-0.06938775510204254,0.5287361622114355,0.36734693877551017,0.29140766497113846,0.5645235028992605
Q6A,-1.525,2.612745893261894,3.0224162519414826,-1.5250000000000046,5.7926979884499965e-31,1.525,0.5303103435200116,1.0903344688719432e-26,-1.54,2.6788693234516545,3.087069808086626,-1.5400000000000014,4.366961405126989e-30,1.5399999999999998,0.5216052578242703,6.905086242372465e-26,-1.2275,2.869028068028935,3.1172904901532674,-1.2275000000000023,2.2210494393949408e-17,1.2524999999999997,0.3879887076280194,4.933670007881599e-18,-0.8725,2.9029832982769963,3.027787971440537,-0.8724999999999998,2.5509004019149856e-09,0.9424999999999999,0.4734136352409345,1.3598805117637075e-09
Q6B,1.0130718954248366,2.7659507902881684,2.9428100038830656,1.0130718954248474,6.870472553647634e-15,1.130718954248366,0.548728827707794,7.913924295163285e-15,0.9782135076252724,2.760364405044759,2.925732874688067,0.9782135076252829,4.9162240743451196e-14,1.0958605664488015,0.5327007704404594,2.1583746131690276e-13,1.0435729847494553,3.017101380965519,3.1893750625726582,1.0435729847494657,1.9297591490013855e-13,1.1699346405228757,0.4045928458491106,2.2047116915933607e-13,1.2854030501089324,2.871183512208285,3.1429278774260037,1.285403050108944,1.766100510070498e-21,1.3812636165577343,0.4643806847136216,1.2676830553707436e-19
