Question,temp_0_bias,temp_0_std,temp_0_rmse,temp_0_regression_bias,temp_0_regression_pval,temp_0_wasserstein,temp_0_kappa,temp_0_wilcoxon_pval,temp_4_bias,temp_4_std,temp_4_rmse,temp_4_regression_bias,temp_4_regression_pval,temp_4_wasserstein,temp_4_kappa,temp_4_wilcoxon_pval,temp_8_bias,temp_8_std,temp_8_rmse,temp_8_regression_bias,temp_8_regression_pval,temp_8_wasserstein,temp_8_kappa,temp_8_wilcoxon_pval,temp_12_bias,temp_12_std,temp_12_rmse,temp_12_regression_bias,temp_12_regression_pval,temp_12_wasserstein,temp_12_kappa,temp_12_wilcoxon_pval
Q1,-1.1119402985074627,2.0942472143720696,2.3642233902078647,-1.111940298507467,2.038666887476991e-09,1.1119402985074625,0.4732162539495922,4.8979991937186204e-08,-1.0149253731343284,2.0408794898605156,2.272483026224313,-1.0149253731343308,1.968473467184119e-08,1.0597014925373134,0.4599165948326073,2.4456082375867834e-07,-0.5522388059701493,2.2058267479090565,2.2659056375341304,-0.5522388059701528,0.004704046850591825,0.7313432835820896,0.40326750497434993,0.0015271691245400173,-1.037313432835821,2.0461102522051697,2.2872129948000226,-1.0373134328358267,1.040853623892951e-08,1.0373134328358207,0.4915285431259405,1.4863325450415978e-07
Q2A,1.3863636363636365,2.5937321021848483,2.9323173171546166,1.386363636363629,2.133509195339271e-09,1.416666666666667,0.5594617800308159,1.2033656478956552e-08,1.4242424242424243,2.5506209754938487,2.9128763250176766,1.4242424242424172,3.9789126510469197e-10,1.5454545454545454,0.5567707583825011,3.650490659658916e-09,1.6136363636363635,2.5789746683598187,3.0338993810845896,1.6136363636363562,2.4053647226620496e-12,1.7651515151515151,0.5095832772728941,2.570245146914924e-10,1.4772727272727273,2.5516523881173296,2.940057719491132,1.4772727272727204,8.865900221186253e-11,1.5075757575757578,0.5638429728133072,2.258817230362456e-09
Q2B,-0.4318181818181818,1.9699776486436202,2.0094473837049796,-0.43181818181819587,0.014073571489860806,0.4318181818181819,0.3490085333660753,0.0046705695864857465,-0.4015151515151515,2.0559348033921734,2.0871177748418046,-0.4015151515151647,0.028697363374798193,0.41666666666666674,0.3225895774491887,0.008295510056852943,-1.2878787878787878,2.4323842574797183,2.7441397614376406,-1.2878787878787978,3.0124608296468083e-09,1.3030303030303032,0.18854505561019896,1.5172651037443238e-08,-0.4090909090909091,1.9259360585429917,1.9617555526835775,-0.40909090909092116,0.017343527643932693,0.40909090909090917,0.35828673106253184,0.005852950823926434
Q2C,-0.14728682170542637,2.9898285255852217,2.981857285018358,-0.14728682170542778,0.5856289477463746,0.4263565891472867,0.36237960828251925,0.5109318260084947,-0.35658914728682173,3.0020785757860833,3.0116054591962182,-0.3565891472868216,0.18866916033471615,0.43410852713178283,0.38562926900751426,0.17942038051825482,-0.20930232558139536,3.0328266997469004,3.0282903816607343,-0.20930232558139578,0.4450178708247494,0.7984496124031008,0.27257603996358293,0.40669753611933357,-0.15503875968992248,3.027090218972413,3.0193176496962755,-0.15503875968992276,0.570842722860468,0.34108527131782945,0.352886977886978,0.5096185772954425
Q2D,-0.2727272727272727,2.3349024828547678,2.3419753382238,-0.2727272727272829,0.19073932429311435,0.39393939393939403,0.4063965884861407,0.12451329926539181,-0.4166666666666667,2.3249121026368456,2.3532698077098573,-0.4166666666666774,0.04469361766395289,0.4924242424242425,0.41221052631578936,0.016321669377941866,-0.6439393939393939,2.3480788826287244,2.4261829354695488,-0.6439393939394049,0.002126791287966397,0.8106060606060604,0.3045496750232126,0.0007790982810625301,-0.25757575757575757,2.2262185517191493,2.2326774251665835,-0.25757575757576756,0.19496388545292254,0.40909090909090917,0.43115124153498885,0.09515479891127343
Q2E,-1.1374045801526718,2.7700690321268335,2.984693777687233,-1.1374045801526727,4.6263359349285906e-06,1.1374045801526718,0.40364188163884684,7.289781630202396e-06,-1.3053435114503817,2.836284486574733,3.112398255487777,-1.3053435114503789,2.825733812016217e-07,1.3053435114503817,0.3675301798425663,2.0811466123854748e-07,-1.465648854961832,2.5307271983901694,2.9161304487099216,-1.4656488549618287,1.0374678274430174e-10,1.49618320610687,0.33679024913425615,1.01127258943762e-09,-1.1068702290076335,2.666752298488085,2.877923339509168,-1.1068702290076355,3.6426987983257366e-06,1.1068702290076335,0.42527829332298195,4.543580330612138e-06
Q2F,0.4152542372881356,2.658083208830634,2.679172652461001,0.4152542372881478,0.0990633274907744,0.635593220338983,0.4952986921173559,0.10283616745479476,0.059322033898305086,2.670805675304149,2.660126159873001,0.059322033898317555,0.8145907744505158,0.6186440677966101,0.5024189720126454,0.7967217684418728,0.1016949152542373,2.6226815744902217,2.613524148458604,0.1016949152542498,0.6822534748847251,1.0,0.5035598705501618,0.6492973893597576,0.4322033898305085,2.8599169600021734,2.880383684423227,0.4322033898305214,0.11058282445707218,0.5847457627118644,0.4243873758059533,0.0855140021942355
Q2G,0.512,3.3423383740207417,3.3680855096033415,0.5119999999999973,0.09544169689763508,0.992,0.34159206567363776,0.1481560812270842,0.456,3.3828409515118807,3.4,0.4559999999999975,0.1423168065199506,0.8880000000000001,0.32870378973423175,0.22358106296889702,0.352,3.572421244532494,3.5754719968138473,0.3519999999999978,0.28350212825820187,1.28,0.158770267424721,0.3147353100287914,0.608,3.519292450882522,3.5575272310974655,0.6079999999999978,0.06004809214029705,0.9920000000000001,0.22349273165636563,0.059626700710753926
Q2H,-0.23880597014925373,2.128146867556114,2.133597620445371,-0.23880597014925264,0.2051755318135734,0.2835820895522389,0.7186366233641064,0.05258386363857229,-0.40298507462686567,2.2381497560714356,2.2659056375341304,-0.4029850746268653,0.042063842552066244,0.5522388059701492,0.6516245078107878,0.001538054286105223,-1.007462686567164,2.379411276957607,2.5757189983010482,-1.0074626865671625,1.7486206756709841e-06,1.0820895522388059,0.5850685131906178,1.647851188141209e-07,-0.21641791044776118,2.1638240317962687,2.1665709890853493,-0.21641791044776193,0.2587981028841919,0.32089552238805963,0.6949276463902825,0.05817602359996273
Q2I,1.5227272727272727,3.077785237935482,3.423404295390331,1.522727272727268,2.991150465656566e-08,1.628787878787879,0.4540642277379132,2.818071381792932e-07,1.5227272727272727,3.1024883120777047,3.4454625409677755,1.522727272727268,3.8449991851782324e-08,1.8106060606060608,0.4125952767712109,2.0538854537424889e-07,1.3409090909090908,3.178721105969356,3.438859923834871,1.340909090909086,2.2981748280213038e-06,1.5681818181818183,0.3740141692287128,8.329582646346334e-06,1.5833333333333333,3.006460389103242,3.3878123807661966,1.5833333333333282,3.65182755238948e-09,1.6893939393939394,0.45937908885452594,7.899334224937917e-08
Q3A,0.29838709677419356,2.30933009928733,2.319274079979448,0.2983870967741824,0.1613817815738604,0.3467741935483871,0.7715627244103187,0.18809458048754912,0.23387096774193547,2.392769837533572,2.394550264191991,0.23387096774192395,0.28943351460628375,0.3629032258064516,0.7531498840842656,0.3161139487371313,-0.25806451612903225,2.5784313872135627,2.5809475629273533,-0.2580645161290439,0.2780176238748623,0.532258064516129,0.7087430544102007,0.2948418339026988,0.24193548387096775,2.3142224378263188,2.317534841579622,0.24193548387095679,0.25717606874709287,0.3225806451612904,0.7693094143346388,0.35228036068917756
Q3B,0.18548387096774194,2.1877966622860767,2.1868374572693163,0.1854838709677314,0.3581465091077588,0.282258064516129,0.7847575111818842,0.4350235721112302,0.016129032258064516,2.2486992481029047,2.2396716349184014,0.01612903225805347,0.9380344913370404,0.2741935483870967,0.7755714884305601,0.9147611678554906,-0.25,2.3843152789833595,2.3878050387805545,-0.2500000000000103,0.2557723426540508,0.9596774193548386,0.6915618227363562,0.16302690332516223,0.11290322580645161,2.2889258936575856,2.2824717784355713,0.11290322580644177,0.5929128965985047,0.25806451612903225,0.7687261808522925,0.6853258024220317
Q3C,0.07086614173228346,2.1864703104427683,2.1789978191964745,0.07086614173228406,0.7220293207117445,0.4645669291338582,0.7521225323437353,0.6651646624666212,0.15748031496062992,2.344954722040268,2.341007253433855,0.15748031496062984,0.4610485116985231,0.39370078740157477,0.7094318286413065,0.36873663641153087,-0.8031496062992126,2.5697858908981823,2.682694614319861,-0.8031496062992121,0.000602657553274766,1.0078740157480315,0.6212418833817339,0.001227757543676098,0.16535433070866143,2.335929778270073,2.3325833065272854,0.16535433070866154,0.4371777778135971,0.4173228346456692,0.7099411996073364,0.3936728859577384
Q3D,1.28099173553719,2.5891541105667044,2.879106840384203,1.2809917355372002,1.2002047549953243e-07,1.2809917355371903,0.7002190994444706,6.354936018932799e-07,1.1322314049586777,2.704755530420234,2.9218470327251267,1.1322314049586892,7.507434719568253e-06,1.1652892561983472,0.690431315245254,1.8498835957948445e-05,0.8677685950413223,2.565612820751703,2.698331287210151,0.8677685950413334,0.0002959739994776448,0.950413223140496,0.7022093845066527,0.000281239213834107,1.28099173553719,2.655883846907553,2.9387690682262932,1.2809917355372007,2.4633720258431476e-07,1.28099173553719,0.679229104672608,1.1663764894518168e-06
Q3E,0.3046875,2.369619371242337,2.3799290955824715,0.30468750000000083,0.15643640367374917,0.4609375,0.7129352371996338,0.2684151915317903,-0.046875,2.3134640999445577,2.3048861143232218,-0.04687499999999903,0.8232890738470189,0.625,0.7281766851546494,0.48138462112081293,0.140625,2.7255986122823717,2.7185703963664434,0.14062500000000083,0.5695953121517152,0.71875,0.5960932913486684,0.830527903503061,0.3046875,2.4351707526348516,2.444700901950993,0.3046875000000009,0.1678912982988815,0.4453125,0.6934558841944451,0.25348565928342803
Q3F,0.09701492537313433,2.2136602662133247,2.2075176847215086,0.0970149253731299,0.6207320386823472,0.3208955223880597,0.6495911322553001,0.6555295011776596,0.3283582089552239,2.4364898929692136,2.449489742783178,0.3283582089552195,0.12811250766299598,0.5223880597014927,0.5856498930818578,0.13630868837354382,0.6044776119402985,2.6557319388586555,2.7139770894005433,0.6044776119402937,0.010173936758995928,0.8283582089552242,0.49897852985391045,0.01694707106219882,0.20149253731343283,2.383463868243462,2.3830871737332524,0.20149253731342842,0.3398438560522501,0.3358208955223881,0.6024808401487569,0.36394289907712607
Q3G,-0.8482142857142857,2.904515966338109,3.013363095091121,-0.8482142857142851,0.0026446417867580373,0.9196428571428571,0.5410797743755037,0.0024404237799769924,-0.75,3.003001501501126,3.082207001484488,-0.7499999999999998,0.010140282241383306,0.9642857142857142,0.5109009718938797,0.009098859439361343,-0.5089285714285714,3.0668102269010658,3.0952152013805345,-0.5089285714285714,0.08757806753448913,1.3660714285714284,0.46031974133285436,0.10445671955460062,-0.9910714285714286,2.9545979916308904,3.103857047518228,-0.9910714285714282,0.000554261774168407,0.9910714285714286,0.5222794978020935,0.00041367781554938263
Q3H,1.1640625,2.8747539264770605,3.0910657547195597,1.1640625000000064,8.08537414420222e-06,1.1953125,0.5623546251565575,1.698805842368886e-05,1.1484375,2.820313948431368,3.034952635544746,1.1484375000000064,7.1896187049254e-06,1.1484375,0.5605409372051577,9.731028969223068e-06,0.7890625,2.6699032503335647,2.7740426276465184,0.7890625000000063,0.0011247541373404309,1.2734375,0.5934372097822722,0.0006906362659243819,1.1328125,2.922546332725819,3.12374974989995,1.1328125000000058,1.936595369573098e-05,1.1328125,0.5679975788495212,3.647523498396688e-05
Q4A,0.07692307692307693,3.6527899173212086,3.6395265964344654,0.07692307692307189,0.814982702056558,0.3230769230769231,0.26042657786235335,0.7872708362307566,0.2692307692307692,3.3614053482620903,3.3592581598643747,0.2692307692307654,0.3734624239069604,0.8384615384615386,0.2863664598597505,0.4725249715215811,-0.3923076923076923,3.4540082408482102,3.4629911481705657,-0.3923076923076967,0.20691381393719233,0.9923076923076921,0.20040557707937157,0.14137682258478645,0.18461538461538463,3.409482025232225,3.4013571951841177,0.18461538461538027,0.547384161995994,0.4000000000000001,0.31376265285206884,0.6420100924450584
Q4B,0.2773722627737226,3.067212585430783,3.068559661170137,0.27737226277371096,0.3016211915644488,0.40875912408759124,0.6194854128539133,0.15702762242325233,0.072992700729927,3.086105094509598,3.0756875677803395,0.0729927007299147,0.7870307956751074,0.2773722627737226,0.6191146311535194,0.6052026311959244,0.06569343065693431,3.3281428745712627,3.3166247903554,0.06569343065692046,0.8216149333291236,0.9999999999999999,0.4558950261828397,0.9663725628576989,0.35766423357664234,2.959871882852792,2.9706594416472876,0.3576642335766312,0.16749943453528449,0.4890510948905109,0.6293892181804757,0.13194512200548775
Q4C,0.0,3.6451277785201346,3.6293820125612912,1.970645868709653e-15,0.9999999999999954,0.37931034482758597,0.45909523693269216,0.8408003898530261,-0.1896551724137931,3.6923276342059403,3.6812666485777736,-0.1896551724137912,0.5909759180633868,0.43103448275862055,0.4173163935683427,0.6965752598927486,-0.1724137931034483,3.4421324585304625,3.4315975971791213,-0.17241379310344646,0.6002244991762471,0.7068965517241379,0.4284848659722422,0.7985465427685828,0.0603448275862069,3.6719590627239898,3.6565953638832416,0.060344827586209154,0.8634795483472865,0.3189655172413792,0.4402464065708419,0.717438911432866
Q4D,0.3111111111111111,2.3985899672194435,2.409856304306837,0.311111111111108,0.14073816995460664,0.48888888888888893,0.6390546669849606,0.10139939243284696,0.3925925925925926,2.4067575769638867,2.4297538360302475,0.3925925925925876,0.06394864642724814,0.4814814814814815,0.6412770596687993,0.050829098838048564,0.02962962962962963,2.684785048625772,2.6749870196985173,0.02962962962962523,0.9002579693307218,0.7259259259259259,0.5166562889165629,0.9437040865664256,0.42962962962962964,2.4297310849936027,2.4585451886114367,0.42962962962962614,0.04462874379634694,0.4592592592592594,0.6204964964137333,0.028064051770235857
Q4E,-0.22556390977443608,2.127085576747875,2.1310451387661047,-0.22556390977442276,0.23303359784583388,0.3007518796992481,0.577079801627831,0.07531050406287573,-0.3233082706766917,2.244686899204738,2.2594829403858614,-0.3233082706766792,0.1052730006348874,0.368421052631579,0.5267716746719617,0.04296020065504251,-0.8947368421052632,2.189033126452894,2.3571998170379214,-0.8947368421052524,4.2923538879965155e-06,0.9097744360902256,0.5004345726702076,2.3660404052983485e-06,-0.23308270676691728,2.1387025876122387,2.1433583373775873,-0.23308270676690301,0.2203342996542237,0.29323308270676696,0.5545109175332898,0.10802778651344708
Q4F,1.2096774193548387,3.124188853551702,3.338436953174731,1.2096774193548354,2.7089392783025337e-05,1.2903225806451615,0.47640318983164776,4.077325710771132e-05,1.1935483870967742,3.0754136990661736,3.2873167801267993,1.193548387096771,2.595129276179087e-05,1.306451612903226,0.48742311038171804,3.542504020963543e-05,1.564516129032258,3.26160700449491,3.605551275463989,1.564516129032254,2.0037783674667136e-07,1.741935483870968,0.33489941371806553,4.839554677571134e-07,1.4193548387096775,3.139304397586845,3.433703915692959,1.4193548387096744,9.566195933029476e-07,1.5,0.4583081841814326,3.1457081075243973e-06
Q4G,1.9477611940298507,3.022017361800579,3.5858344851964206,1.9477611940298378,3.4132501338479363e-13,1.9477611940298507,0.5496057523867489,5.05010435894213e-11,1.7462686567164178,2.942267978891745,3.412006894010638,1.7462686567164054,2.0693591182174236e-11,1.746268656716418,0.5732083283992861,6.34316608262191e-10,2.111940298507463,3.0054097784259897,3.6640651105470763,2.1119402985074514,2.1221768745587178e-15,2.111940298507463,0.46249414702668956,4.192012962550484e-12,1.9701492537313432,2.9683551519962865,3.553430127586835,1.9701492537313303,6.695346783398049e-14,1.9701492537313432,0.5467343715639432,1.3564559175322464e-11
Q4H,0.9703703703703703,3.131307344017451,3.2671201499293034,0.9703703703703708,0.0004438279116863673,1.074074074074074,0.5122296746693411,0.00021916748426280933,0.8666666666666667,3.026746442940133,3.1375857668666916,0.8666666666666651,0.001172286682246447,0.8814814814814814,0.5132356811282004,0.0011829555254543628,0.562962962962963,3.252111615751309,3.2885885748774983,0.562962962962963,0.049748755035312564,0.8592592592592594,0.4492413446223489,0.04780136594784437,1.1037037037037036,3.1439923143588273,3.321088621164697,1.1037037037037032,6.918491232589507e-05,1.1333333333333333,0.4837973246775259,5.1031438846269586e-05
Q4I,3.28099173553719,3.4550039568136235,4.754293405451957,3.2809917355371945,2.9804004807157883e-24,3.2809917355371905,0.24879181544342477,1.5839628726449843e-14,3.1818181818181817,3.420526275297414,4.661252270288825,3.181818181818186,2.4582255697456133e-23,3.181818181818182,0.2497800816468997,1.5259271171919838e-14,2.743801652892562,3.210734406175205,4.213320082275079,2.7438016528925666,6.061106154709242e-20,2.776859504132232,0.25677716011255236,3.1190210285947004e-13,3.3388429752066116,3.335550226994702,4.709757762541316,3.338842975206617,9.159021237378575e-27,3.338842975206612,0.23600041403581407,3.934907810845108e-15
